index1.1,index1.2,val1,index2.1,index2.2,val2,Class
3.0,0.06,8.42584,3.0,0.06,0.004261,0
3.0,0.24,8.41728,3.0,0.24,0.007116,0
3.0,0.48,8.38948,3.0,0.48,0.006347,0
3.0,0.9,8.4018,3.0,0.9,0.010806,0
3.0,1.2,8.52544,3.0,1.2,0.007686,0
3.0,1.8,8.39033,3.0,1.8,0.028679,0
4.0,0.06,11.3309,4.0,0.06,0.004236,0
4.0,0.24,11.3523,4.0,0.24,0.007372,0
4.0,0.48,11.1453,4.0,0.48,0.005779,0
4.0,0.9,11.1574,4.0,0.9,0.011116,0
4.0,1.2,11.1623,4.0,1.2,0.007572,0
4.0,1.8,11.3251,4.0,1.8,0.028719,0
5.0,0.06,13.944,5.0,0.06,0.004886,0
5.0,0.24,14.1118,5.0,0.24,0.007184,0
5.0,0.48,13.9728,5.0,0.48,0.006112,0
5.0,0.9,13.9326,5.0,0.9,0.011367,0
5.0,1.2,14.1573,5.0,1.2,0.007615,0
5.0,1.8,14.1322,5.0,1.8,0.02899,0
0.1,0.06,0.00245,0.1,0.06,0.004151,0
0.1,0.24,0.005241,0.1,0.24,0.006898,0
0.1,0.48,0.007113,0.1,0.48,0.00573,0
0.1,0.9,0.015263,0.1,0.9,0.010529,0
0.1,1.2,0.018692,0.1,1.2,0.006763,0
0.1,1.8,0.022137,0.1,1.8,0.029802,0
0.5,0.06,0.00238,0.5,0.06,0.00422,0
0.5,0.24,0.005179,0.5,0.24,0.006806,0
0.5,0.48,0.007473,0.5,0.48,0.005608,0
0.5,0.9,0.015106,0.5,0.9,0.010522,0
0.5,1.2,0.019158,0.5,1.2,0.007393,0
0.5,1.8,0.022357,0.5,1.8,0.030251,0
1.2,0.06,0.002304,1.2,0.06,0.004088,0
1.2,0.24,0.004973,1.2,0.24,0.007025,0
1.2,0.48,0.007244,1.2,0.48,0.00604,0
1.2,0.9,0.014874,1.2,0.9,0.010544,0
1.2,1.2,0.018978,1.2,1.2,0.007519,0
1.2,1.8,0.022263,1.2,1.8,0.030247,0
3.0,0.06,0.001699,3.0,0.06,0.004261,0
3.0,0.24,0.004675,3.0,0.24,0.007116,0
3.0,0.48,0.006947,3.0,0.48,0.006347,0
3.0,0.9,0.014579,3.0,0.9,0.010806,0
3.0,1.2,0.018561,3.0,1.2,0.007686,0
3.0,1.8,0.024184,3.0,1.8,0.028679,0
4.0,0.06,0.001668,4.0,0.06,0.004236,0
4.0,0.24,0.004395,4.0,0.24,0.007372,0
4.0,0.48,0.006627,4.0,0.48,0.005779,0
4.0,0.9,0.01426,4.0,0.9,0.011116,0
4.0,1.2,0.018345,4.0,1.2,0.007572,0
4.0,1.8,0.023999,4.0,1.8,0.028719,0
5.0,0.06,0.001433,5.0,0.06,0.004886,0
5.0,0.24,0.004259,5.0,0.24,0.007184,0
5.0,0.48,0.006435,5.0,0.48,0.006112,0
5.0,0.9,0.014148,5.0,0.9,0.011367,0
5.0,1.2,0.018129,5.0,1.2,0.007615,0
5.0,1.8,0.023883,5.0,1.8,0.02899,0
0.1,0.06,0.366123,0.1,0.06,0.495627,0
0.1,0.24,0.415202,0.1,0.24,0.49234,0
0.1,0.48,0.474228,0.1,0.48,0.507088,0
0.1,0.9,0.601756,0.1,0.9,0.588932,0
0.1,1.2,0.636076,0.1,1.2,0.664616,0
0.1,1.8,0.786881,0.1,1.8,0.762612,0
0.5,0.06,1.66427,0.5,0.06,2.40992,0
0.5,0.24,1.72369,0.5,0.24,2.38022,0
0.5,0.48,1.80452,0.5,0.48,2.4588,0
0.5,0.9,1.90885,0.5,0.9,2.37149,0
0.5,1.2,1.94503,0.5,1.2,2.41545,0
0.5,1.8,2.13592,0.5,1.8,2.42894,0
1.2,0.06,3.95992,1.2,0.06,5.77637,0
1.2,0.24,3.98531,1.2,0.24,5.6867,0
1.2,0.48,4.03353,1.2,0.48,5.70015,0
1.2,0.9,4.1498,1.2,0.9,5.67028,0
1.2,1.2,4.2333,1.2,1.2,5.72203,0
1.2,1.8,4.38146,1.2,1.8,5.72387,0
3.0,0.06,9.75284,3.0,0.06,14.216,0
3.0,0.24,9.83703,3.0,0.24,14.32,0
3.0,0.48,9.84071,3.0,0.48,14.1703,0
3.0,0.9,10.0052,3.0,0.9,14.2568,0
3.0,1.2,10.0523,3.0,1.2,14.248,0
0.206094,0.06,0.498927,0.206278,0.06,0.196369,1
4.0,0.06,13.1418,4.0,0.06,18.8154,0
4.0,0.24,13.2125,4.0,0.24,18.919,0
4.0,0.48,13.2798,4.0,0.48,18.8917,0
4.0,0.9,13.2479,4.0,0.9,18.9223,0
4.0,1.2,13.4506,4.0,1.2,18.8865,0
4.0,1.8,13.6151,4.0,1.8,18.9231,0
5.0,0.06,16.2534,5.0,0.06,23.6184,0
5.0,0.24,16.2211,5.0,0.24,23.5502,0
5.0,0.48,16.3326,5.0,0.48,23.4553,0
5.0,0.9,16.5026,5.0,0.9,23.5705,0
5.0,1.2,16.5487,5.0,1.2,23.5113,0
5.0,1.8,16.629,5.0,1.8,23.4579,0
0.1,0.06,0.366123,0.1,0.06,0.202405,0
0.1,0.24,0.415202,0.1,0.24,0.242786,0
0.1,0.48,0.474228,0.1,0.48,0.300547,0
0.1,0.9,0.601756,0.1,0.9,0.355806,0
0.1,1.2,0.636076,0.1,1.2,0.379937,0
0.1,1.8,0.786881,0.1,1.8,0.420583,0
0.5,0.06,1.66427,0.5,0.06,0.917457,0
0.5,0.24,1.72369,0.5,0.24,0.946437,0
0.5,0.48,1.80452,0.5,0.48,0.985774,0
0.5,0.9,1.90885,0.5,0.9,1.0838,0
0.5,1.2,1.94503,0.5,1.2,1.15345,0
0.5,1.8,2.13592,0.5,1.8,1.29845,0
1.2,0.06,3.95992,1.2,0.06,2.11774,0
1.2,0.24,3.98531,1.2,0.24,2.13786,0
1.2,0.48,4.03353,1.2,0.48,2.23222,0
1.2,0.9,4.1498,1.2,0.9,2.31263,0
1.2,1.2,4.2333,1.2,1.2,2.37087,0
1.2,1.8,4.38146,1.2,1.8,2.50536,0
3.0,0.06,9.75284,3.0,0.06,5.25856,0
3.0,0.24,9.83703,3.0,0.24,5.23512,0
3.0,0.48,9.84071,3.0,0.48,5.30632,0
3.0,0.9,10.0052,3.0,0.9,5.52474,0
3.0,1.2,10.0523,3.0,1.2,5.46234,0
3.0,1.8,10.1835,3.0,1.8,5.62917,0
4.0,0.06,13.1418,4.0,0.06,6.9139,0
4.0,0.24,13.2125,4.0,0.24,7.10288,0
4.0,0.48,13.2798,4.0,0.48,7.13709,0
4.0,0.9,13.2479,4.0,0.9,7.1211,0
4.0,1.2,13.4506,4.0,1.2,7.36228,0
4.0,1.8,13.6151,4.0,1.8,7.40582,0
5.0,0.06,16.2534,5.0,0.06,8.71119,0
5.0,0.24,16.2211,5.0,0.24,8.6971,0
5.0,0.48,16.3326,5.0,0.48,8.83778,0
5.0,0.9,16.5026,5.0,0.9,8.95197,0
5.0,1.2,16.5487,5.0,1.2,8.92555,0
5.0,1.8,16.629,5.0,1.8,9.18744,0
0.1,0.06,0.366123,0.1,0.06,0.252465,0
0.1,0.24,0.415202,0.1,0.24,0.255194,0
0.1,0.48,0.474228,0.1,0.48,0.306072,0
0.1,0.9,0.601756,0.1,0.9,0.381088,0
0.1,1.2,0.636076,0.1,1.2,0.454809,0
0.1,1.8,0.786881,0.1,1.8,0.561462,0
0.5,0.06,1.66427,0.5,0.06,1.32693,0
0.5,0.24,1.72369,0.5,0.24,1.24463,0
0.5,0.48,1.80452,0.5,0.48,1.19745,0
0.5,0.9,1.90885,0.5,0.9,1.20971,0
0.5,1.2,1.94503,0.5,1.2,1.23982,0
0.5,1.8,2.13592,0.5,1.8,1.35127,0
1.2,0.06,3.95992,1.2,0.06,2.92641,0
1.2,0.24,3.98531,1.2,0.24,2.91473,0
1.2,0.48,4.03353,1.2,0.48,3.05652,0
1.2,0.9,4.1498,1.2,0.9,2.86769,0
1.2,1.2,4.2333,1.2,1.2,2.89211,0
1.2,1.8,4.38146,1.2,1.8,2.88115,0
3.0,0.06,9.75284,3.0,0.06,7.1081,0
3.0,0.24,9.83703,3.0,0.24,7.40622,0
3.0,0.48,9.84071,3.0,0.48,7.21974,0
3.0,0.9,10.0052,3.0,0.9,7.62671,0
3.0,1.2,10.0523,3.0,1.2,7.23725,0
3.0,1.8,10.1835,3.0,1.8,7.23789,0
4.0,0.06,13.1418,4.0,0.06,9.54674,0
4.0,0.24,13.2125,4.0,0.24,9.81325,0
4.0,0.48,13.2798,4.0,0.48,9.53939,0
4.0,0.9,13.2479,4.0,0.9,9.48521,0
11.575377301362796,4.323123121642649,49.234210484597725,10.428326852361646,5.824030135757794,51.127354322967015,1
4.0,1.8,13.6151,4.0,1.8,9.62,0
5.0,0.06,16.2534,5.0,0.06,11.782,0
5.0,0.24,16.2211,5.0,0.24,11.8486,0
5.0,0.48,16.3326,5.0,0.48,11.862,0
5.0,0.9,16.5026,5.0,0.9,11.9195,0
5.0,1.2,16.5487,5.0,1.2,11.8311,0
5.0,1.8,16.629,5.0,1.8,11.9335,0
0.1,0.06,0.366123,0.1,0.06,0.00694,0
0.1,0.24,0.415202,0.1,0.24,0.007256,0
0.1,0.48,0.474228,0.1,0.48,0.008098,0
0.1,0.9,0.601756,0.1,0.9,0.011084,0
0.1,1.2,0.636076,0.1,1.2,0.011759,0
0.1,1.8,0.786881,0.1,1.8,0.021951,0
0.5,0.06,1.66427,0.5,0.06,0.006826,0
0.5,0.24,1.72369,0.5,0.24,0.007191,0
0.5,0.48,1.80452,0.5,0.48,0.007653,0
14.138407339357205,7.384377769024749,41.36018677439974,11.111110900685876,6.542420379386996,64.886885974974,1
0.5,1.2,1.94503,0.5,1.2,0.009087,0
0.5,1.8,2.13592,0.5,1.8,0.013443,0
1.2,0.06,3.95992,1.2,0.06,0.007654,0
1.2,0.24,3.98531,1.2,0.24,0.007039,0
1.2,0.48,4.03353,1.2,0.48,0.007099,0
1.2,0.9,4.1498,1.2,0.9,0.007825,0
1.2,1.2,4.2333,1.2,1.2,0.008288,0
1.2,1.8,4.38146,1.2,1.8,0.010947,0
3.0,0.06,9.75284,3.0,0.06,0.007015,0
3.0,0.24,9.83703,3.0,0.24,0.007535,0
3.0,0.48,9.84071,3.0,0.48,0.007084,0
3.0,0.9,10.0052,3.0,0.9,0.007379,0
3.0,1.2,10.0523,3.0,1.2,0.007626,0
3.0,1.8,10.1835,3.0,1.8,0.008843,0
4.0,0.06,13.1418,4.0,0.06,0.007069,0
4.0,0.24,13.2125,4.0,0.24,0.007126,0
4.0,0.48,13.2798,4.0,0.48,0.007129,0
4.0,0.9,13.2479,4.0,0.9,0.007448,0
4.0,1.2,13.4506,4.0,1.2,0.007481,0
4.0,1.8,13.6151,4.0,1.8,0.008491,0
5.0,0.06,16.2534,5.0,0.06,0.00676,0
5.0,0.24,16.2211,5.0,0.24,0.007125,0
5.0,0.48,16.3326,5.0,0.48,0.007147,0
5.0,0.9,16.5026,5.0,0.9,0.007331,0
5.0,1.2,16.5487,5.0,1.2,0.00745,0
5.0,1.8,16.629,5.0,1.8,0.008198,0
0.1,0.06,0.366123,0.1,0.06,0.0032,0
0.1,0.24,0.415202,0.1,0.24,0.002906,0
0.1,0.48,0.474228,0.1,0.48,0.003957,0
0.1,0.9,0.601756,0.1,0.9,0.006894,0
0.1,1.2,0.636076,0.1,1.2,0.009416,0
0.1,1.8,0.786881,0.1,1.8,0.014677,0
0.5,0.06,1.66427,0.5,0.06,0.004294,0
0.5,0.24,1.72369,0.5,0.24,0.00379,0
0.5,0.48,1.80452,0.5,0.48,0.003546,0
0.5,0.9,1.90885,0.5,0.9,0.004333,0
0.5,1.2,1.94503,0.5,1.2,0.005128,0
0.5,1.8,2.13592,0.5,1.8,0.007365,0
1.2,0.06,3.95992,1.2,0.06,0.003706,0
1.2,0.24,3.98531,1.2,0.24,0.003594,0
1.2,0.48,4.03353,1.2,0.48,0.004177,0
1.2,0.9,4.1498,1.2,0.9,0.003827,0
1.2,1.2,4.2333,1.2,1.2,0.004617,0
1.2,1.8,4.38146,1.2,1.8,0.005279,0
3.0,0.06,9.75284,3.0,0.06,0.003777,0
3.0,0.24,9.83703,3.0,0.24,0.004088,0
3.0,0.48,9.84071,3.0,0.48,0.0037,0
3.0,0.9,10.0052,3.0,0.9,0.004353,0
3.0,1.2,10.0523,3.0,1.2,0.004186,0
3.0,1.8,10.1835,3.0,1.8,0.00457,0
0.1,1.2,0.262043,0.1,1.2,0.300309,1
4.0,0.24,13.2125,4.0,0.24,0.00406,0
4.0,0.48,13.2798,4.0,0.48,0.003707,0
4.0,0.9,13.2479,4.0,0.9,0.003508,0
4.0,1.2,13.4506,4.0,1.2,0.00442,0
4.0,1.8,13.6151,4.0,1.8,0.004411,0
5.0,0.06,16.2534,5.0,0.06,0.003791,0
5.0,0.24,16.2211,5.0,0.24,0.003446,0
5.0,0.48,16.3326,5.0,0.48,0.003738,0
5.0,0.9,16.5026,5.0,0.9,0.003855,0
5.0,1.2,16.5487,5.0,1.2,0.003584,0
5.0,1.8,16.629,5.0,1.8,0.004239,0
9.077568418762624,5.550697291609222,70.83464162058321,10.821028443354226,5.32969807269013,39.70696740323433,1
0.1,0.24,0.49234,0.1,0.24,0.242786,0
0.1,0.48,0.507088,0.1,0.48,0.300547,0
0.1,0.9,0.588932,0.1,0.9,0.355806,0
0.1,1.2,0.664616,0.1,1.2,0.379937,0
0.1,1.8,0.762612,0.1,1.8,0.420583,0
0.5,0.06,2.40992,0.5,0.06,0.917457,0
0.5,0.24,2.38022,0.5,0.24,0.946437,0
0.5,0.48,2.4588,0.5,0.48,0.985774,0
0.5,0.9,2.37149,0.5,0.9,1.0838,0
0.5,1.2,2.41545,0.5,1.2,1.15345,0
0.5,1.8,2.42894,0.5,1.8,1.29845,0
1.2,0.06,5.77637,1.2,0.06,2.11774,0
1.2,0.24,5.6867,1.2,0.24,2.13786,0
1.2,0.48,5.70015,1.2,0.48,2.23222,0
1.2,0.9,5.67028,1.2,0.9,2.31263,0
1.2,1.2,5.72203,1.2,1.2,2.37087,0
1.2,1.8,5.72387,1.2,1.8,2.50536,0
3.0,0.06,14.216,3.0,0.06,5.25856,0
3.0,0.24,14.32,3.0,0.24,5.23512,0
3.0,0.48,14.1703,3.0,0.48,5.30632,0
3.0,0.9,14.2568,3.0,0.9,5.52474,0
3.0,1.2,14.248,3.0,1.2,5.46234,0
3.0,1.8,14.1456,3.0,1.8,5.62917,0
4.0,0.06,18.8154,4.0,0.06,6.9139,0
4.0,0.24,18.919,4.0,0.24,7.10288,0
4.0,0.48,18.8917,4.0,0.48,7.13709,0
4.0,0.9,18.9223,4.0,0.9,7.1211,0
4.0,1.2,18.8865,4.0,1.2,7.36228,0
4.0,1.8,18.9231,4.0,1.8,7.40582,0
5.0,0.06,23.6184,5.0,0.06,8.71119,0
5.250950116850336,0.22559169920568833,23.707685935777665,5.107491408727274,0.8017136435478809,9.035597048687528,1
5.0,0.48,23.4553,5.0,0.48,8.83778,0
5.0,0.9,23.5705,5.0,0.9,8.95197,0
5.0,1.2,23.5113,5.0,1.2,8.92555,0
5.0,1.8,23.4579,5.0,1.8,9.18744,0
0.1,0.06,0.495627,0.1,0.06,0.252465,0
0.1,0.24,0.49234,0.1,0.24,0.255194,0
0.1,0.48,0.507088,0.1,0.48,0.306072,0
0.1,0.9,0.588932,0.1,0.9,0.381088,0
0.1,1.2,0.664616,0.1,1.2,0.454809,0
0.1,1.8,0.762612,0.1,1.8,0.561462,0
0.5,0.06,2.40992,0.5,0.06,1.32693,0
0.5,0.24,2.38022,0.5,0.24,1.24463,0
0.5,0.48,2.4588,0.5,0.48,1.19745,0
0.5,0.9,2.37149,0.5,0.9,1.20971,0
0.5,1.2,2.41545,0.5,1.2,1.23982,0
0.5,1.8,2.42894,0.5,1.8,1.35127,0
1.2,0.06,5.77637,1.2,0.06,2.92641,0
1.2,0.24,5.6867,1.2,0.24,2.91473,0
1.2,0.48,5.70015,1.2,0.48,3.05652,0
1.2,0.9,5.67028,1.2,0.9,2.86769,0
1.2,1.2,5.72203,1.2,1.2,2.89211,0
1.2,1.8,5.72387,1.2,1.8,2.88115,0
3.0,0.06,14.216,3.0,0.06,7.1081,0
3.0,0.24,14.32,3.0,0.24,7.40622,0
3.0,0.48,14.1703,3.0,0.48,7.21974,0
3.0,0.9,14.2568,3.0,0.9,7.62671,0
3.0,1.2,14.248,3.0,1.2,7.23725,0
3.0,1.8,14.1456,3.0,1.8,7.23789,0
4.0,0.06,18.8154,4.0,0.06,9.54674,0
4.0,0.24,18.919,4.0,0.24,9.81325,0
4.0,0.48,18.8917,4.0,0.48,9.53939,0
4.0,0.9,18.9223,4.0,0.9,9.48521,0
4.0,1.2,18.8865,4.0,1.2,10.14,0
4.0,1.8,18.9231,4.0,1.8,9.62,0
5.0,0.06,23.6184,5.0,0.06,11.782,0
5.0,0.24,23.5502,5.0,0.24,11.8486,0
5.0,0.48,23.4553,5.0,0.48,11.862,0
5.0,0.9,23.5705,5.0,0.9,11.9195,0
5.0,1.2,23.5113,5.0,1.2,11.8311,0
5.0,1.8,23.4579,5.0,1.8,11.9335,0
0.1,0.06,0.495627,0.1,0.06,0.00694,0
0.1,0.24,0.49234,0.1,0.24,0.007256,0
0.1,0.48,0.507088,0.1,0.48,0.008098,0
9.049273908844631,4.014514913427366,61.72045731910535,12.782219620656566,6.582767410404995,56.181881645370076,1
0.1,1.2,0.664616,0.1,1.2,0.011759,0
0.1,1.8,0.762612,0.1,1.8,0.021951,0
0.5,0.06,2.40992,0.5,0.06,0.006826,0
0.5,0.24,2.38022,0.5,0.24,0.007191,0
0.5,0.48,2.4588,0.5,0.48,0.007653,0
0.5,0.9,2.37149,0.5,0.9,0.008645,0
0.5,1.2,2.41545,0.5,1.2,0.009087,0
0.5,1.8,2.42894,0.5,1.8,0.013443,0
1.2,0.06,5.77637,1.2,0.06,0.007654,0
1.2,0.24,5.6867,1.2,0.24,0.007039,0
1.2,0.48,5.70015,1.2,0.48,0.007099,0
1.2,0.9,5.67028,1.2,0.9,0.007825,0
1.2,1.2,5.72203,1.2,1.2,0.008288,0
1.2,1.8,5.72387,1.2,1.8,0.010947,0
3.0,0.06,14.216,3.0,0.06,0.007015,0
3.0,0.24,14.32,3.0,0.24,0.007535,0
3.0,0.48,14.1703,3.0,0.48,0.007084,0
3.0,0.9,14.2568,3.0,0.9,0.007379,0
3.0,1.2,14.248,3.0,1.2,0.007626,0
3.0,1.8,14.1456,3.0,1.8,0.008843,0
4.0,0.06,18.8154,4.0,0.06,0.007069,0
4.0,0.24,18.919,4.0,0.24,0.007126,0
4.0,0.48,18.8917,4.0,0.48,0.007129,0
4.0,0.9,18.9223,4.0,0.9,0.007448,0
4.0,1.2,18.8865,4.0,1.2,0.007481,0
4.0,1.8,18.9231,4.0,1.8,0.008491,0
5.0,0.06,23.6184,5.0,0.06,0.00676,0
5.0,0.24,23.5502,5.0,0.24,0.007125,0
5.0,0.48,23.4553,5.0,0.48,0.007147,0
5.0,0.9,23.5705,5.0,0.9,0.007331,0
5.0,1.2,23.5113,5.0,1.2,0.00745,0
5.0,1.8,23.4579,5.0,1.8,0.008198,0
12.22003971139399,7.0737829474823215,55.83208651574001,11.894054642889497,7.031180732626636,61.95497805631372,1
0.1,0.24,0.49234,0.1,0.24,0.002906,0
0.1,0.48,0.507088,0.1,0.48,0.003957,0
0.1,0.9,0.588932,0.1,0.9,0.006894,0
0.1,1.2,0.664616,0.1,1.2,0.009416,0
0.1,1.8,0.762612,0.1,1.8,0.014677,0
0.5,0.06,2.40992,0.5,0.06,0.004294,0
0.5,0.24,2.38022,0.5,0.24,0.00379,0
0.5,0.48,2.4588,0.5,0.48,0.003546,0
0.5,0.9,2.37149,0.5,0.9,0.004333,0
0.5,1.2,2.41545,0.5,1.2,0.005128,0
0.5,1.8,2.42894,0.5,1.8,0.007365,0
1.2,0.06,5.77637,1.2,0.06,0.003706,0
1.2,0.24,5.6867,1.2,0.24,0.003594,0
1.2,0.48,5.70015,1.2,0.48,0.004177,0
1.2,0.9,5.67028,1.2,0.9,0.003827,0
1.2,1.2,5.72203,1.2,1.2,0.004617,0
1.2,1.8,5.72387,1.2,1.8,0.005279,0
3.0,0.06,14.216,3.0,0.06,0.003777,0
3.0,0.24,14.32,3.0,0.24,0.004088,0
3.0,0.48,14.1703,3.0,0.48,0.0037,0
3.0,0.9,14.2568,3.0,0.9,0.004353,0
3.0,1.2,14.248,3.0,1.2,0.004186,0
3.0,1.8,14.1456,3.0,1.8,0.00457,0
4.0,0.06,18.8154,4.0,0.06,0.003759,0
4.0,0.24,18.919,4.0,0.24,0.00406,0
4.0,0.48,18.8917,4.0,0.48,0.003707,0
4.0,0.9,18.9223,4.0,0.9,0.003508,0
4.0,1.2,18.8865,4.0,1.2,0.00442,0
4.0,1.8,18.9231,4.0,1.8,0.004411,0
5.0,0.06,23.6184,5.0,0.06,0.003791,0
5.0,0.24,23.5502,5.0,0.24,0.003446,0
5.0,0.48,23.4553,5.0,0.48,0.003738,0
5.0,0.9,23.5705,5.0,0.9,0.003855,0
5.0,1.2,23.5113,5.0,1.2,0.003584,0
5.0,1.8,23.4579,5.0,1.8,0.004239,0
0.1,0.06,0.202405,0.1,0.06,0.252465,0
0.1,0.24,0.242786,0.1,0.24,0.255194,0
0.1,0.48,0.300547,0.1,0.48,0.306072,0
0.1,0.9,0.355806,0.1,0.9,0.381088,0
0.1,1.2,0.379937,0.1,1.2,0.454809,0
0.1,1.8,0.420583,0.1,1.8,0.561462,0
0.5,0.06,0.917457,0.5,0.06,1.32693,0
0.5,0.24,0.946437,0.5,0.24,1.24463,0
0.5,0.48,0.985774,0.5,0.48,1.19745,0
0.5,0.9,1.0838,0.5,0.9,1.20971,0
0.5,1.2,1.15345,0.5,1.2,1.23982,0
0.5,1.8,1.29845,0.5,1.8,1.35127,0
1.2,0.06,2.11774,1.2,0.06,2.92641,0
1.2,0.24,2.13786,1.2,0.24,2.91473,0
1.2,0.48,2.23222,1.2,0.48,3.05652,0
1.2,0.9,2.31263,1.2,0.9,2.86769,0
1.2,1.2,2.37087,1.2,1.2,2.89211,0
1.2,1.8,2.50536,1.2,1.8,2.88115,0
3.0,0.06,5.25856,3.0,0.06,7.1081,0
3.0,0.24,5.23512,3.0,0.24,7.40622,0
3.0,0.48,5.30632,3.0,0.48,7.21974,0
3.0,0.9,5.52474,3.0,0.9,7.62671,0
3.0,1.2,5.46234,3.0,1.2,7.23725,0
3.0,1.8,5.62917,3.0,1.8,7.23789,0
4.0,0.06,6.9139,4.0,0.06,9.54674,0
4.0,0.24,7.10288,4.0,0.24,9.81325,0
4.0,0.48,7.13709,4.0,0.48,9.53939,0
4.0,0.9,7.1211,4.0,0.9,9.48521,0
4.0,1.2,7.36228,4.0,1.2,10.14,0
4.0,1.8,7.40582,4.0,1.8,9.62,0
5.0,0.06,8.71119,5.0,0.06,11.782,0
5.0,0.24,8.6971,5.0,0.24,11.8486,0
5.0,0.48,8.83778,5.0,0.48,11.862,0
5.0,0.9,8.95197,5.0,0.9,11.9195,0
5.0,1.2,8.92555,5.0,1.2,11.8311,0
5.0,1.8,9.18744,5.0,1.8,11.9335,0
0.1,0.06,0.202405,0.1,0.06,0.00694,0
0.1,0.24,0.242786,0.1,0.24,0.007256,0
0.1,0.24,0.256025,0.1,0.24,0.007351,1
0.1,0.9,0.355806,0.1,0.9,0.011084,0
0.1,1.2,0.379937,0.1,1.2,0.011759,0
0.1,1.8,0.420583,0.1,1.8,0.021951,0
0.5,0.06,0.917457,0.5,0.06,0.006826,0
0.5,0.24,0.946437,0.5,0.24,0.007191,0
0.5,0.48,0.985774,0.5,0.48,0.007653,0
0.5,0.9,1.0838,0.5,0.9,0.008645,0
0.5,1.2,1.15345,0.5,1.2,0.009087,0
0.5,1.8,1.29845,0.5,1.8,0.013443,0
1.2,0.06,2.11774,1.2,0.06,0.007654,0
1.2,0.24,2.13786,1.2,0.24,0.007039,0
1.2,0.48,2.23222,1.2,0.48,0.007099,0
1.2,0.9,2.31263,1.2,0.9,0.007825,0
1.2,1.2,2.37087,1.2,1.2,0.008288,0
1.2,1.8,2.50536,1.2,1.8,0.010947,0
3.0,0.06,5.25856,3.0,0.06,0.007015,0
3.0,0.24,5.23512,3.0,0.24,0.007535,0
3.0,0.48,5.30632,3.0,0.48,0.007084,0
3.0,0.9,5.52474,3.0,0.9,0.007379,0
3.0,1.2,5.46234,3.0,1.2,0.007626,0
3.0,1.8,5.62917,3.0,1.8,0.008843,0
4.0,0.06,6.9139,4.0,0.06,0.007069,0
4.0,0.24,7.10288,4.0,0.24,0.007126,0
4.0,0.48,7.13709,4.0,0.48,0.007129,0
4.0,0.9,7.1211,4.0,0.9,0.007448,0
4.0,1.2,7.36228,4.0,1.2,0.007481,0
4.0,1.8,7.40582,4.0,1.8,0.008491,0
10.833612680049185,6.198086018780739,47.243387911114375,9.379340389521731,4.251605218172252,39.71642647210768,1
5.0,0.24,8.6971,5.0,0.24,0.007125,0
11.301353568781504,7.662959937751795,61.7019593505924,12.452509598459566,5.057579474396948,48.91157796195359,1
5.0,0.9,8.95197,5.0,0.9,0.007331,0
5.0,1.2,8.92555,5.0,1.2,0.00745,0
5.0,1.8,9.18744,5.0,1.8,0.008198,0
0.1,0.06,0.202405,0.1,0.06,0.0032,0
0.05841411403269026,0.9286675147641709,-0.8532033281399405,-0.6111172507534368,0.5808171118341945,0.009960178126562427,1
0.1,0.48,0.300547,0.1,0.48,0.003957,0
0.1,0.9,0.355806,0.1,0.9,0.006894,0
0.1,1.2,0.379937,0.1,1.2,0.009416,0
0.1,1.8,0.420583,0.1,1.8,0.014677,0
0.5,0.06,0.917457,0.5,0.06,0.004294,0
0.5,0.24,0.946437,0.5,0.24,0.00379,0
0.5,0.48,0.985774,0.5,0.48,0.003546,0
0.5,0.9,1.0838,0.5,0.9,0.004333,0
0.5,1.2,1.15345,0.5,1.2,0.005128,0
0.5,1.8,1.29845,0.5,1.8,0.007365,0
1.2,0.06,2.11774,1.2,0.06,0.003706,0
1.2,0.24,2.13786,1.2,0.24,0.003594,0
1.2,0.48,2.23222,1.2,0.48,0.004177,0
1.2,0.9,2.31263,1.2,0.9,0.003827,0
1.2,1.2,2.37087,1.2,1.2,0.004617,0
1.2,1.8,2.50536,1.2,1.8,0.005279,0
3.0,0.06,5.25856,3.0,0.06,0.003777,0
3.0,0.24,5.23512,3.0,0.24,0.004088,0
3.0,0.48,5.30632,3.0,0.48,0.0037,0
3.0,0.9,5.52474,3.0,0.9,0.004353,0
3.0,1.2,5.46234,3.0,1.2,0.004186,0
3.0,1.8,5.62917,3.0,1.8,0.00457,0
4.0,0.06,6.9139,4.0,0.06,0.003759,0
4.0,0.24,7.10288,4.0,0.24,0.00406,0
4.0,0.48,7.13709,4.0,0.48,0.003707,0
4.0,0.9,7.1211,4.0,0.9,0.003508,0
4.0,1.2,7.36228,4.0,1.2,0.00442,0
4.0,1.8,7.40582,4.0,1.8,0.004411,0
5.0,0.06,8.71119,5.0,0.06,0.003791,0
5.0,0.24,8.6971,5.0,0.24,0.003446,0
5.0,0.48,8.83778,5.0,0.48,0.003738,0
5.0,0.9,8.95197,5.0,0.9,0.003855,0
5.0,1.2,8.92555,5.0,1.2,0.003584,0
5.0,1.8,9.18744,5.0,1.8,0.004239,0
0.1,0.06,0.252465,0.1,0.06,0.00694,0
0.1,0.24,0.255194,0.1,0.24,0.007256,0
0.1,0.48,0.306072,0.1,0.48,0.008098,0
0.1,0.9,0.381088,0.1,0.9,0.011084,0
0.1,1.2,0.454809,0.1,1.2,0.011759,0
0.1,1.8,0.561462,0.1,1.8,0.021951,0
